
Predictions were generated on 24-Oct-2019 at 16:50:56 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.1.0-184-g4231be2e-dirty
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time      	TwrBsFxt  	TwrBsFyt  	TwrBsFzt  	TwrBsMxt  	TwrBsMyt  	TwrBsMzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	M1N1FKXe  	M1N1FKYe  	M1N1FKZe  	M1N1MKXe  	M1N1MKYe  	M1N1MKZe  	M2N1FKXe  	M2N1FKYe  	M2N1FKZe  	M2N1MKXe  	M2N1MKYe  	M2N1MKZe  	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)       	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(N*m)     	(N*m)     	(N*m)     	(N)       	(N)       	(N)       	(Nm)      	(Nm)      	(Nm)      
    8.3800	 2.668E-07	-0.000E+00	-9.735E-08	 0.000E+00	 1.394E-07	 0.000E+00	 9.389E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.409E-01	 0.000E+00	 9.167E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.259E+08	-0.000E+00	 6.307E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.068E+08	-0.000E+00	 9.167E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.908E+08	-0.000E+00
    8.3900	 2.708E-07	-0.000E+00	-9.723E-08	 0.000E+00	 1.418E-07	 0.000E+00	 9.532E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.522E-01	 0.000E+00	 9.312E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.355E+08	-0.000E+00	 6.400E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.099E+08	-0.000E+00	 9.312E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.956E+08	-0.000E+00
    8.4000	 2.741E-07	-0.000E+00	-9.713E-08	 0.000E+00	 1.437E-07	 0.000E+00	 9.649E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.614E-01	 0.000E+00	 9.431E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.434E+08	-0.000E+00	 6.482E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.124E+08	-0.000E+00	 9.431E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.996E+08	-0.000E+00
    8.4100	 2.767E-07	-0.000E+00	-9.706E-08	 0.000E+00	 1.452E-07	 0.000E+00	 9.740E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.686E-01	 0.000E+00	 9.524E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.496E+08	-0.000E+00	 6.535E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.143E+08	-0.000E+00	 9.524E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.028E+08	-0.000E+00
    8.4200	 2.786E-07	-0.000E+00	-9.701E-08	 0.000E+00	 1.463E-07	 0.000E+00	 9.804E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.736E-01	 0.000E+00	 9.592E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.540E+08	-0.000E+00	 6.580E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.157E+08	-0.000E+00	 9.592E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.052E+08	-0.000E+00
    8.4300	 2.796E-07	-0.000E+00	-9.698E-08	 0.000E+00	 1.469E-07	 0.000E+00	 9.842E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.766E-01	 0.000E+00	 9.634E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.566E+08	-0.000E+00	 6.591E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.164E+08	-0.000E+00	 9.634E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.067E+08	-0.000E+00
    8.4400	 2.799E-07	-0.000E+00	-9.698E-08	 0.000E+00	 1.471E-07	 0.000E+00	 9.853E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.775E-01	 0.000E+00	 9.649E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.575E+08	-0.000E+00	 6.614E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.167E+08	-0.000E+00	 9.649E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.075E+08	-0.000E+00
    8.4500	 2.795E-07	-0.000E+00	-9.699E-08	 0.000E+00	 1.468E-07	 0.000E+00	 9.838E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.763E-01	 0.000E+00	 9.638E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.565E+08	-0.000E+00	 6.608E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.163E+08	-0.000E+00	 9.638E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.073E+08	-0.000E+00
    8.4600	 2.783E-07	-0.000E+00	-9.702E-08	 0.000E+00	 1.461E-07	 0.000E+00	 9.795E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.729E-01	 0.000E+00	 9.602E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.538E+08	-0.000E+00	 6.568E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.152E+08	-0.000E+00	 9.602E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.064E+08	-0.000E+00
    8.4700	 2.763E-07	-0.000E+00	-9.707E-08	 0.000E+00	 1.450E-07	 0.000E+00	 9.726E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.675E-01	 0.000E+00	 9.539E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.493E+08	-0.000E+00	 6.533E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.137E+08	-0.000E+00	 9.539E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.046E+08	-0.000E+00
    8.4800	 2.736E-07	-0.000E+00	-9.715E-08	 0.000E+00	 1.434E-07	 0.000E+00	 9.631E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.600E-01	 0.000E+00	 9.450E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.430E+08	-0.000E+00	 6.454E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.115E+08	-0.000E+00	 9.450E+06	-0.000E+00	-4.342E+06	-0.000E+00	-3.019E+08	-0.000E+00
    8.4900	 2.701E-07	-0.000E+00	-9.725E-08	 0.000E+00	 1.414E-07	 0.000E+00	 9.509E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.504E-01	 0.000E+00	 9.335E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.350E+08	-0.000E+00	 6.384E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.088E+08	-0.000E+00	 9.335E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.985E+08	-0.000E+00
    8.5000	 2.660E-07	-0.000E+00	-9.736E-08	 0.000E+00	 1.390E-07	 0.000E+00	 9.362E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.387E-01	 0.000E+00	 9.195E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.253E+08	-0.000E+00	 6.289E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.055E+08	-0.000E+00	 9.195E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.943E+08	-0.000E+00
    8.5100	 2.610E-07	-0.000E+00	-9.750E-08	 0.000E+00	 1.361E-07	 0.000E+00	 9.189E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.251E-01	 0.000E+00	 9.031E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.138E+08	-0.000E+00	 6.170E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.016E+08	-0.000E+00	 9.031E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.892E+08	-0.000E+00
    8.5200	 2.554E-07	-0.000E+00	-9.765E-08	 0.000E+00	 1.329E-07	 0.000E+00	 8.992E-01	 0.000E+00	-1.751E-03	 0.000E+00	 7.095E-01	 0.000E+00	 8.841E+06	-0.000E+00	-4.343E+06	-0.000E+00	 6.007E+08	-0.000E+00	 6.021E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.972E+08	-0.000E+00	 8.841E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.834E+08	-0.000E+00
    8.5300	 2.491E-07	-0.000E+00	-9.781E-08	 0.000E+00	 1.292E-07	 0.000E+00	 8.769E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.920E-01	 0.000E+00	 8.628E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.860E+08	-0.000E+00	 5.879E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.923E+08	-0.000E+00	 8.628E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.768E+08	-0.000E+00
    8.5400	 2.421E-07	-0.000E+00	-9.798E-08	 0.000E+00	 1.251E-07	 0.000E+00	 8.523E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.726E-01	 0.000E+00	 8.391E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.697E+08	-0.000E+00	 5.723E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.868E+08	-0.000E+00	 8.391E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.694E+08	-0.000E+00
    8.5500	 2.345E-07	-0.000E+00	-9.817E-08	 0.000E+00	 1.207E-07	 0.000E+00	 8.254E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.513E-01	 0.000E+00	 8.132E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.518E+08	-0.000E+00	 5.538E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.809E+08	-0.000E+00	 8.132E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.613E+08	-0.000E+00
    8.5600	 2.262E-07	-0.000E+00	-9.837E-08	 0.000E+00	 1.159E-07	 0.000E+00	 7.963E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.283E-01	 0.000E+00	 7.850E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.325E+08	-0.000E+00	 5.338E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.744E+08	-0.000E+00	 7.850E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.525E+08	-0.000E+00
    8.5700	 2.173E-07	-0.000E+00	-9.858E-08	 0.000E+00	 1.108E-07	 0.000E+00	 7.650E-01	 0.000E+00	-1.751E-03	 0.000E+00	 6.036E-01	 0.000E+00	 7.547E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.116E+08	-0.000E+00	 5.125E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.674E+08	-0.000E+00	 7.547E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.431E+08	-0.000E+00
    8.5800	 2.078E-07	-0.000E+00	-9.879E-08	 0.000E+00	 1.053E-07	 0.000E+00	 7.316E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.773E-01	 0.000E+00	 7.224E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.894E+08	-0.000E+00	 4.911E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.601E+08	-0.000E+00	 7.224E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.329E+08	-0.000E+00
    8.5900	 1.977E-07	-0.000E+00	-9.901E-08	 0.000E+00	 9.946E-08	 0.000E+00	 6.962E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.494E-01	 0.000E+00	 6.881E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.659E+08	-0.000E+00	 4.666E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.522E+08	-0.000E+00	 6.881E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.221E+08	-0.000E+00
    8.6000	 1.872E-07	-0.000E+00	-9.922E-08	 0.000E+00	 9.333E-08	 0.000E+00	 6.589E-01	 0.000E+00	-1.751E-03	 0.000E+00	 5.199E-01	 0.000E+00	 6.519E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.411E+08	-0.000E+00	 4.412E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.440E+08	-0.000E+00	 6.519E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.108E+08	-0.000E+00
    8.6100	 1.761E-07	-0.000E+00	-9.943E-08	 0.000E+00	 8.691E-08	 0.000E+00	 6.199E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.891E-01	 0.000E+00	 6.139E+06	-0.000E+00	-4.342E+06	-0.000E+00	 4.151E+08	-0.000E+00	 4.157E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.354E+08	-0.000E+00	 6.139E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.988E+08	-0.000E+00
    8.6200	 1.645E-07	-0.000E+00	-9.964E-08	 0.000E+00	 8.022E-08	 0.000E+00	 5.792E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.570E-01	 0.000E+00	 5.743E+06	-0.000E+00	-4.342E+06	-0.000E+00	 3.880E+08	-0.000E+00	 3.884E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.264E+08	-0.000E+00	 5.743E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.863E+08	-0.000E+00
    8.6300	 1.525E-07	-0.000E+00	-9.985E-08	 0.000E+00	 7.326E-08	 0.000E+00	 5.368E-01	 0.000E+00	-1.751E-03	 0.000E+00	 4.236E-01	 0.000E+00	 5.332E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.598E+08	-0.000E+00	 3.590E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.170E+08	-0.000E+00	 5.332E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.733E+08	-0.000E+00
    8.6400	 1.400E-07	-0.000E+00	-1.000E-07	 0.000E+00	 6.608E-08	 0.000E+00	 4.931E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.891E-01	 0.000E+00	 4.906E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.307E+08	-0.000E+00	 3.303E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.074E+08	-0.000E+00	 4.906E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.599E+08	-0.000E+00
    8.6500	 1.272E-07	-0.000E+00	-1.002E-07	 0.000E+00	 5.867E-08	 0.000E+00	 4.480E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.535E-01	 0.000E+00	 4.466E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.006E+08	-0.000E+00	 2.996E+06	-0.000E+00	-4.343E+06	-0.000E+00	 9.744E+07	-0.000E+00	 4.466E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.460E+08	-0.000E+00
    8.6600	 1.140E-07	-0.000E+00	-1.004E-07	 0.000E+00	 5.107E-08	 0.000E+00	 4.017E-01	 0.000E+00	-1.751E-03	 0.000E+00	 3.169E-01	 0.000E+00	 4.015E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.698E+08	-0.000E+00	 2.688E+06	-0.000E+00	-4.343E+06	-0.000E+00	 8.724E+07	-0.000E+00	 4.015E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.317E+08	-0.000E+00
    8.6700	 1.006E-07	-0.000E+00	-1.006E-07	 0.000E+00	 4.329E-08	 0.000E+00	 3.542E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.795E-01	 0.000E+00	 3.552E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.382E+08	-0.000E+00	 2.371E+06	-0.000E+00	-4.342E+06	-0.000E+00	 7.679E+07	-0.000E+00	 3.552E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.170E+08	-0.000E+00
    8.6800	 8.683E-08	-0.000E+00	-1.007E-07	 0.000E+00	 3.536E-08	 0.000E+00	 3.059E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.413E-01	 0.000E+00	 3.080E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.059E+08	-0.000E+00	 2.045E+06	-0.000E+00	-4.342E+06	-0.000E+00	 6.612E+07	-0.000E+00	 3.080E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.021E+08	-0.000E+00
    8.6900	 7.285E-08	-0.000E+00	-1.009E-07	 0.000E+00	 2.729E-08	 0.000E+00	 2.567E-01	 0.000E+00	-1.751E-03	 0.000E+00	 2.025E-01	 0.000E+00	 2.599E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.731E+08	-0.000E+00	 1.715E+06	-0.000E+00	-4.342E+06	-0.000E+00	 5.529E+07	-0.000E+00	 2.599E+06	-0.000E+00	-4.342E+06	-0.000E+00	-8.682E+07	-0.000E+00
    8.7000	 5.867E-08	-0.000E+00	-1.010E-07	 0.000E+00	 1.911E-08	 0.000E+00	 2.068E-01	 0.000E+00	-1.751E-03	 0.000E+00	 1.631E-01	 0.000E+00	 2.112E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.399E+08	-0.000E+00	 1.380E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.431E+07	-0.000E+00	 2.112E+06	-0.000E+00	-4.343E+06	-0.000E+00	-7.133E+07	-0.000E+00
    8.7100	 4.433E-08	-0.000E+00	-1.011E-07	 0.000E+00	 1.084E-08	 0.000E+00	 1.563E-01	 0.000E+00	-1.751E-03	 0.000E+00	 1.233E-01	 0.000E+00	 1.619E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.062E+08	-0.000E+00	 1.041E+06	-0.000E+00	-4.343E+06	-0.000E+00	 3.320E+07	-0.000E+00	 1.619E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.566E+07	-0.000E+00
    8.7200	 2.987E-08	-0.000E+00	-1.012E-07	 0.000E+00	 2.506E-09	 0.000E+00	 1.054E-01	 0.000E+00	-1.751E-03	 0.000E+00	 8.318E-02	 0.000E+00	 1.121E+06	-0.000E+00	-4.343E+06	-0.000E+00	 7.227E+07	-0.000E+00	 7.005E+05	-0.000E+00	-4.343E+06	-0.000E+00	 2.201E+07	-0.000E+00	 1.121E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.983E+07	-0.000E+00
    8.7300	 1.534E-08	-0.000E+00	-1.012E-07	 0.000E+00	-5.871E-09	 0.000E+00	 5.427E-02	 0.000E+00	-1.751E-03	 0.000E+00	 4.281E-02	 0.000E+00	 6.204E+05	-0.000E+00	-4.343E+06	-0.000E+00	 3.814E+07	-0.000E+00	 3.559E+05	-0.000E+00	-4.343E+06	-0.000E+00	 1.075E+07	-0.000E+00	 6.204E+05	-0.000E+00	-4.343E+06	-0.000E+00	-2.390E+07	-0.000E+00
    8.7400	 7.569E-10	-0.000E+00	-1.013E-07	 0.000E+00	-1.427E-08	 0.000E+00	 2.957E-03	 0.000E+00	-1.751E-03	 0.000E+00	 2.316E-03	 0.000E+00	 1.181E+05	-0.000E+00	-4.342E+06	-0.000E+00	 3.906E+06	-0.000E+00	 1.164E+04	-0.000E+00	-4.342E+06	-0.000E+00	-5.346E+05	-0.000E+00	 1.181E+05	-0.000E+00	-4.342E+06	-0.000E+00	-7.899E+06	-0.000E+00
    8.7500	-1.382E-08	-0.000E+00	-1.013E-07	 0.000E+00	-2.267E-08	 0.000E+00	-4.836E-02	 0.000E+00	-1.751E-03	 0.000E+00	-3.818E-02	 0.000E+00	-3.846E+05	-0.000E+00	-4.342E+06	-0.000E+00	-3.034E+07	-0.000E+00	-3.325E+05	-0.000E+00	-4.342E+06	-0.000E+00	-1.182E+07	-0.000E+00	-3.846E+05	-0.000E+00	-4.342E+06	-0.000E+00	 8.121E+06	-0.000E+00
    8.7600	-2.837E-08	-0.000E+00	-1.013E-07	 0.000E+00	-3.104E-08	 0.000E+00	-9.955E-02	 0.000E+00	-1.751E-03	 0.000E+00	-7.857E-02	 0.000E+00	-8.862E+05	-0.000E+00	-4.342E+06	-0.000E+00	-6.450E+07	-0.000E+00	-6.765E+05	-0.000E+00	-4.342E+06	-0.000E+00	-2.307E+07	-0.000E+00	-8.862E+05	-0.000E+00	-4.342E+06	-0.000E+00	 2.412E+07	-0.000E+00
    8.7700	-4.284E-08	-0.000E+00	-1.013E-07	 0.000E+00	-3.936E-08	 0.000E+00	-1.505E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.188E-01	 0.000E+00	-1.385E+06	-0.000E+00	-4.343E+06	-0.000E+00	-9.849E+07	-0.000E+00	-1.019E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.426E+07	-0.000E+00	-1.385E+06	-0.000E+00	-4.343E+06	-0.000E+00	 4.005E+07	-0.000E+00
    8.7800	-5.719E-08	-0.000E+00	-1.012E-07	 0.000E+00	-4.762E-08	 0.000E+00	-2.010E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.586E-01	 0.000E+00	-1.881E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.322E+08	-0.000E+00	-1.356E+06	-0.000E+00	-4.343E+06	-0.000E+00	-4.535E+07	-0.000E+00	-1.881E+06	-0.000E+00	-4.343E+06	-0.000E+00	 5.588E+07	-0.000E+00
    8.7900	-7.138E-08	-0.000E+00	-1.012E-07	 0.000E+00	-5.578E-08	 0.000E+00	-2.509E-01	 0.000E+00	-1.751E-03	 0.000E+00	-1.980E-01	 0.000E+00	-2.371E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.656E+08	-0.000E+00	-1.692E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.632E+07	-0.000E+00	-2.371E+06	-0.000E+00	-4.343E+06	-0.000E+00	 7.155E+07	-0.000E+00
    8.8000	-8.538E-08	-0.000E+00	-1.011E-07	 0.000E+00	-6.383E-08	 0.000E+00	-3.002E-01	 0.000E+00	-1.751E-03	 0.000E+00	-2.369E-01	 0.000E+00	-2.855E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.985E+08	-0.000E+00	-2.024E+06	-0.000E+00	-4.343E+06	-0.000E+00	-6.714E+07	-0.000E+00	-2.855E+06	-0.000E+00	-4.343E+06	-0.000E+00	 8.703E+07	-0.000E+00
    8.8100	-9.915E-08	-0.000E+00	-1.010E-07	 0.000E+00	-7.174E-08	 0.000E+00	-3.487E-01	 0.000E+00	-1.751E-03	 0.000E+00	-2.752E-01	 0.000E+00	-3.331E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.309E+08	-0.000E+00	-2.347E+06	-0.000E+00	-4.342E+06	-0.000E+00	-7.778E+07	-0.000E+00	-3.331E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.023E+08	-0.000E+00
    8.8200	-1.126E-07	-0.000E+00	-1.009E-07	 0.000E+00	-7.950E-08	 0.000E+00	-3.962E-01	 0.000E+00	-1.751E-03	 0.000E+00	-3.127E-01	 0.000E+00	-3.798E+06	-0.000E+00	-4.342E+06	-0.000E+00	-2.626E+08	-0.000E+00	-2.666E+06	-0.000E+00	-4.342E+06	-0.000E+00	-8.820E+07	-0.000E+00	-3.798E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.172E+08	-0.000E+00
    8.8300	-1.258E-07	-0.000E+00	-1.007E-07	 0.000E+00	-8.707E-08	 0.000E+00	-4.426E-01	 0.000E+00	-1.751E-03	 0.000E+00	-3.493E-01	 0.000E+00	-4.255E+06	-0.000E+00	-4.343E+06	-0.000E+00	-2.936E+08	-0.000E+00	-2.978E+06	-0.000E+00	-4.343E+06	-0.000E+00	-9.839E+07	-0.000E+00	-4.255E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.319E+08	-0.000E+00
    8.8400	-1.387E-07	-0.000E+00	-1.006E-07	 0.000E+00	-9.445E-08	 0.000E+00	-4.879E-01	 0.000E+00	-1.751E-03	 0.000E+00	-3.850E-01	 0.000E+00	-4.700E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.239E+08	-0.000E+00	-3.278E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.083E+08	-0.000E+00	-4.700E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.462E+08	-0.000E+00
    8.8500	-1.512E-07	-0.000E+00	-1.005E-07	 0.000E+00	-1.016E-07	 0.000E+00	-5.318E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.196E-01	 0.000E+00	-5.133E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.532E+08	-0.000E+00	-3.578E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.179E+08	-0.000E+00	-5.133E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.600E+08	-0.000E+00
    8.8600	-1.632E-07	-0.000E+00	-1.003E-07	 0.000E+00	-1.085E-07	 0.000E+00	-5.743E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.531E-01	 0.000E+00	-5.551E+06	-0.000E+00	-4.343E+06	-0.000E+00	-3.816E+08	-0.000E+00	-3.858E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.272E+08	-0.000E+00	-5.551E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.735E+08	-0.000E+00
    8.8700	-1.748E-07	-0.000E+00	-1.001E-07	 0.000E+00	-1.152E-07	 0.000E+00	-6.152E-01	 0.000E+00	-1.751E-03	 0.000E+00	-4.854E-01	 0.000E+00	-5.954E+06	-0.000E+00	-4.343E+06	-0.000E+00	-4.090E+08	-0.000E+00	-4.131E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.362E+08	-0.000E+00	-5.954E+06	-0.000E+00	-4.343E+06	-0.000E+00	 1.865E+08	-0.000E+00
    8.8800	-1.860E-07	-0.000E+00	-9.997E-08	 0.000E+00	-1.216E-07	 0.000E+00	-6.544E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.164E-01	 0.000E+00	-6.342E+06	-0.000E+00	-4.342E+06	-0.000E+00	-4.352E+08	-0.000E+00	-4.404E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.448E+08	-0.000E+00	-6.342E+06	-0.000E+00	-4.342E+06	-0.000E+00	 1.990E+08	-0.000E+00
    8.8900	-1.966E-07	-0.000E+00	-9.980E-08	 0.000E+00	-1.277E-07	 0.000E+00	-6.919E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.459E-01	 0.000E+00	-6.712E+06	-0.000E+00	-4.342E+06	-0.000E+00	-4.603E+08	-0.000E+00	-4.659E+06	-0.000E+00	-4.342E+06	-0.000E+00	-1.530E+08	-0.000E+00	-6.712E+06	-0.000E+00	-4.342E+06	-0.000E+00	 2.109E+08	-0.000E+00
    8.9000	-2.067E-07	-0.000E+00	-9.963E-08	 0.000E+00	-1.335E-07	 0.000E+00	-7.274E-01	 0.000E+00	-1.751E-03	 0.000E+00	-5.740E-01	 0.000E+00	-7.063E+06	-0.000E+00	-4.343E+06	-0.000E+00	-4.841E+08	-0.000E+00	-4.889E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.608E+08	-0.000E+00	-7.063E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.223E+08	-0.000E+00
    8.9100	-2.163E-07	-0.000E+00	-9.946E-08	 0.000E+00	-1.389E-07	 0.000E+00	-7.610E-01	 0.000E+00	-1.751E-03	 0.000E+00	-6.005E-01	 0.000E+00	-7.396E+06	-0.000E+00	-4.343E+06	-0.000E+00	-5.066E+08	-0.000E+00	-5.111E+06	-0.000E+00	-4.343E+06	-0.000E+00	-1.681E+08	-0.000E+00	-7.396E+06	-0.000E+00	-4.343E+06	-0.000E+00	 2.330E+08	-0.000E+00
