
Predictions were generated on 04-Jan-2021 at 12:04:18 using OpenFAST, compiled as a 64-bit application using single precision at commit v2.3.0-1158-g4b886d48
 linked with  NWTC Subroutine Library; ElastoDyn; SubDyn

Description from the FAST input file: MonopileOnly

Time	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	IntfFYss	IntfMXss	IntfMYss	IntfMZss	IntfTDXss	IntfTDYss	IntfTDZss	IntfRDXss	IntfRDYss	IntfRDZss	IntfTAXss	IntfTAYss	IntfTAZss	IntfRAXss	IntfRAYss	IntfRAZss	M2N1MKxe	M2N1MKye	M1N1MKxe	M1N1MKye	-ReactFXss	-ReactFYss	-ReactFZss	-ReactMXss	-ReactMYss	-ReactMZss
(s)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(N)	(Nm)	(Nm)	(Nm)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N*m)	(N*m)	(N*m)	(N*m)	(N)	(N)	(N)	(Nm)	(Nm)	(Nm)
    0.4300	-4.047E-08	-0.000E+00	-1.484E-07	 0.000E+00	-4.392E-08	 0.000E+00	-5.814E-01	 0.000E+00	-2.306E-03	 0.000E+00	-4.308E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.727E+05	-0.000E+00	-5.814E-01	 0.000E+00	-2.306E-03	 0.000E+00	-7.520E-03	 0.000E+00	 4.037E+00	 0.000E+00	 4.650E+00	 0.000E+00	-3.978E-01	 0.000E+00	-0.000E+00	-1.527E+07	-0.000E+00	-9.748E+07	-7.575E+06	-0.000E+00	-8.892E+06	-0.000E+00	 3.286E+08	-0.000E+00
    0.4400	-7.408E-08	-0.000E+00	-1.888E-07	 0.000E+00	-6.908E-08	 0.000E+00	-6.243E-01	 0.000E+00	-2.774E-03	 0.000E+00	-4.696E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.546E+05	-0.000E+00	-6.243E-01	 0.000E+00	-2.774E-03	 0.000E+00	-8.197E-03	 0.000E+00	 7.229E+00	 0.000E+00	 8.585E+00	 0.000E+00	-3.633E-01	 0.000E+00	-0.000E+00	-2.157E+07	-0.000E+00	-1.139E+08	-7.485E+06	-0.000E+00	-9.998E+06	-0.000E+00	 3.034E+08	-0.000E+00
    0.4500	-1.445E-07	-0.000E+00	-1.586E-07	 0.000E+00	-1.060E-07	 0.000E+00	-6.664E-01	 0.000E+00	-2.425E-03	 0.000E+00	-5.102E-01	 0.000E+00	-0.000E+00	-0.000E+00	-7.046E+04	-0.000E+00	-6.664E-01	 0.000E+00	-2.425E-03	 0.000E+00	-8.905E-03	 0.000E+00	 1.378E+01	 0.000E+00	 5.657E+00	 0.000E+00	 1.207E-01	 0.000E+00	-0.000E+00	-2.975E+07	-0.000E+00	-1.318E+08	-7.279E+06	-0.000E+00	-9.175E+06	-0.000E+00	 2.700E+08	-0.000E+00
    0.4600	-2.040E-07	-0.000E+00	-8.282E-08	 0.000E+00	-1.297E-07	 0.000E+00	-7.071E-01	 0.000E+00	-1.554E-03	 0.000E+00	-5.501E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.496E+05	-0.000E+00	-7.071E-01	 0.000E+00	-1.554E-03	 0.000E+00	-9.601E-03	 0.000E+00	 1.943E+01	 0.000E+00	-1.660E+00	 0.000E+00	 4.234E-01	 0.000E+00	-0.000E+00	-3.810E+07	-0.000E+00	-1.507E+08	-6.973E+06	-0.000E+00	-7.117E+06	-0.000E+00	 2.295E+08	-0.000E+00
    0.4700	-2.427E-07	-0.000E+00	-2.206E-08	 0.000E+00	-1.431E-07	 0.000E+00	-7.459E-01	 0.000E+00	-8.595E-04	 0.000E+00	-5.879E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.534E+05	-0.000E+00	-7.459E-01	 0.000E+00	-8.595E-04	 0.000E+00	-1.026E-02	 0.000E+00	 2.323E+01	 0.000E+00	-7.491E+00	 0.000E+00	 4.311E-01	 0.000E+00	-0.000E+00	-4.575E+07	-0.000E+00	-1.695E+08	-6.614E+06	-0.000E+00	-5.477E+06	-0.000E+00	 1.855E+08	-0.000E+00
    0.4800	-2.912E-07	-0.000E+00	-2.390E-08	 0.000E+00	-1.716E-07	 0.000E+00	-7.824E-01	 0.000E+00	-8.855E-04	 0.000E+00	-6.235E-01	 0.000E+00	-0.000E+00	-0.000E+00	-6.912E+04	-0.000E+00	-7.824E-01	 0.000E+00	-8.855E-04	 0.000E+00	-1.088E-02	 0.000E+00	 2.783E+01	 0.000E+00	-7.273E+00	 0.000E+00	 5.940E-01	 0.000E+00	-0.000E+00	-5.297E+07	-0.000E+00	-1.871E+08	-6.284E+06	-0.000E+00	-5.538E+06	-0.000E+00	 1.448E+08	-0.000E+00
    0.4900	-3.388E-07	-0.000E+00	-8.497E-08	 0.000E+00	-2.083E-07	 0.000E+00	-8.161E-01	 0.000E+00	-1.594E-03	 0.000E+00	-6.557E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.747E+05	-0.000E+00	-8.161E-01	 0.000E+00	-1.594E-03	 0.000E+00	-1.144E-02	 0.000E+00	 3.225E+01	 0.000E+00	-1.327E+00	 0.000E+00	 8.086E-01	 0.000E+00	-0.000E+00	-5.917E+07	-0.000E+00	-2.023E+08	-6.050E+06	-0.000E+00	-7.210E+06	-0.000E+00	 1.125E+08	-0.000E+00
    0.5000	-3.602E-07	-0.000E+00	-1.552E-07	 0.000E+00	-2.307E-07	 0.000E+00	-8.466E-01	 0.000E+00	-2.409E-03	 0.000E+00	-6.832E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.986E+05	-0.000E+00	-8.466E-01	 0.000E+00	-2.409E-03	 0.000E+00	-1.192E-02	 0.000E+00	 3.425E+01	 0.000E+00	 5.519E+00	 0.000E+00	 7.797E-01	 0.000E+00	-0.000E+00	-6.348E+07	-0.000E+00	-2.144E+08	-5.957E+06	-0.000E+00	-9.136E+06	-0.000E+00	 9.236E+07	-0.000E+00
    0.5100	-3.724E-07	-0.000E+00	-1.790E-07	 0.000E+00	-2.411E-07	 0.000E+00	-8.737E-01	 0.000E+00	-2.686E-03	 0.000E+00	-7.060E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.053E+05	-0.000E+00	-8.737E-01	 0.000E+00	-2.686E-03	 0.000E+00	-1.232E-02	 0.000E+00	 3.540E+01	 0.000E+00	 7.848E+00	 0.000E+00	 7.725E-01	 0.000E+00	-0.000E+00	-6.615E+07	-0.000E+00	-2.226E+08	-6.055E+06	-0.000E+00	-9.791E+06	-0.000E+00	 8.826E+07	-0.000E+00
    0.5200	-3.882E-07	-0.000E+00	-1.385E-07	 0.000E+00	-2.446E-07	 0.000E+00	-8.972E-01	 0.000E+00	-2.220E-03	 0.000E+00	-7.241E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.505E+05	-0.000E+00	-8.972E-01	 0.000E+00	-2.220E-03	 0.000E+00	-1.264E-02	 0.000E+00	 3.686E+01	 0.000E+00	 3.935E+00	 0.000E+00	 9.649E-01	 0.000E+00	-0.000E+00	-6.737E+07	-0.000E+00	-2.266E+08	-6.358E+06	-0.000E+00	-8.690E+06	-0.000E+00	 1.014E+08	-0.000E+00
    0.5300	-3.837E-07	-0.000E+00	-6.710E-08	 0.000E+00	-2.316E-07	 0.000E+00	-9.171E-01	 0.000E+00	-1.396E-03	 0.000E+00	-7.368E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.874E+05	-0.000E+00	-9.171E-01	 0.000E+00	-1.396E-03	 0.000E+00	-1.286E-02	 0.000E+00	 3.649E+01	 0.000E+00	-2.986E+00	 0.000E+00	 1.008E+00	 0.000E+00	-0.000E+00	-6.648E+07	-0.000E+00	-2.269E+08	-6.831E+06	-0.000E+00	-6.744E+06	-0.000E+00	 1.290E+08	-0.000E+00
    0.5400	-3.517E-07	-0.000E+00	-2.165E-08	 0.000E+00	-2.062E-07	 0.000E+00	-9.333E-01	 0.000E+00	-8.721E-04	 0.000E+00	-7.441E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.154E+05	-0.000E+00	-9.333E-01	 0.000E+00	-8.721E-04	 0.000E+00	-1.299E-02	 0.000E+00	 3.358E+01	 0.000E+00	-7.385E+00	 0.000E+00	 7.706E-01	 0.000E+00	-0.000E+00	-6.336E+07	-0.000E+00	-2.240E+08	-7.433E+06	-0.000E+00	-5.506E+06	-0.000E+00	 1.678E+08	-0.000E+00
    0.5500	-3.153E-07	-0.000E+00	-3.755E-08	 0.000E+00	-1.872E-07	 0.000E+00	-9.462E-01	 0.000E+00	-1.054E-03	 0.000E+00	-7.473E-01	 0.000E+00	-0.000E+00	-0.000E+00	 8.695E+03	-0.000E+00	-9.462E-01	 0.000E+00	-1.054E-03	 0.000E+00	-1.304E-02	 0.000E+00	 3.016E+01	 0.000E+00	-5.855E+00	 0.000E+00	 5.407E-01	 0.000E+00	-0.000E+00	-5.888E+07	-0.000E+00	-2.185E+08	-8.139E+06	-0.000E+00	-5.937E+06	-0.000E+00	 2.160E+08	-0.000E+00
    0.5600	-2.803E-07	-0.000E+00	-1.009E-07	 0.000E+00	-1.761E-07	 0.000E+00	-9.561E-01	 0.000E+00	-1.782E-03	 0.000E+00	-7.473E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.220E+05	-0.000E+00	-9.561E-01	 0.000E+00	-1.782E-03	 0.000E+00	-1.304E-02	 0.000E+00	 2.679E+01	 0.000E+00	 2.540E-01	 0.000E+00	 3.806E-01	 0.000E+00	-0.000E+00	-5.371E+07	-0.000E+00	-2.109E+08	-8.911E+06	-0.000E+00	-7.655E+06	-0.000E+00	 2.705E+08	-0.000E+00
    0.5700	-2.378E-07	-0.000E+00	-1.606E-07	 0.000E+00	-1.600E-07	 0.000E+00	-9.633E-01	 0.000E+00	-2.468E-03	 0.000E+00	-7.449E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.733E+05	-0.000E+00	-9.633E-01	 0.000E+00	-2.468E-03	 0.000E+00	-1.300E-02	 0.000E+00	 2.273E+01	 0.000E+00	 6.014E+00	 0.000E+00	 1.528E-01	 0.000E+00	-0.000E+00	-4.819E+07	-0.000E+00	-2.023E+08	-9.692E+06	-0.000E+00	-9.275E+06	-0.000E+00	 3.268E+08	-0.000E+00
    0.5800	-1.984E-07	-0.000E+00	-1.699E-07	 0.000E+00	-1.383E-07	 0.000E+00	-9.682E-01	 0.000E+00	-2.573E-03	 0.000E+00	-7.414E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.287E+05	-0.000E+00	-9.682E-01	 0.000E+00	-2.573E-03	 0.000E+00	-1.294E-02	 0.000E+00	 1.901E+01	 0.000E+00	 6.893E+00	 0.000E+00	-2.535E-02	 0.000E+00	-0.000E+00	-4.307E+07	-0.000E+00	-1.936E+08	-1.043E+07	-0.000E+00	-9.522E+06	-0.000E+00	 3.806E+08	-0.000E+00
    0.5900	-1.743E-07	-0.000E+00	-1.229E-07	 0.000E+00	-1.175E-07	 0.000E+00	-9.712E-01	 0.000E+00	-2.028E-03	 0.000E+00	-7.379E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.113E+05	-0.000E+00	-9.712E-01	 0.000E+00	-2.028E-03	 0.000E+00	-1.288E-02	 0.000E+00	 1.674E+01	 0.000E+00	 2.318E+00	 0.000E+00	-3.224E-02	 0.000E+00	-0.000E+00	-3.902E+07	-0.000E+00	-1.858E+08	-1.105E+07	-0.000E+00	-8.236E+06	-0.000E+00	 4.269E+08	-0.000E+00
    0.6000	-1.558E-07	-0.000E+00	-5.817E-08	 0.000E+00	-9.741E-08	 0.000E+00	-9.725E-01	 0.000E+00	-1.279E-03	 0.000E+00	-7.347E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.778E+05	-0.000E+00	-9.725E-01	 0.000E+00	-1.279E-03	 0.000E+00	-1.282E-02	 0.000E+00	 1.504E+01	 0.000E+00	-3.974E+00	 0.000E+00	-5.081E-02	 0.000E+00	-0.000E+00	-3.605E+07	-0.000E+00	-1.800E+08	-1.149E+07	-0.000E+00	-6.466E+06	-0.000E+00	 4.599E+08	-0.000E+00
    0.6100	-1.373E-07	-0.000E+00	-2.713E-08	 0.000E+00	-8.207E-08	 0.000E+00	-9.724E-01	 0.000E+00	-9.205E-04	 0.000E+00	-7.321E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.432E+05	-0.000E+00	-9.724E-01	 0.000E+00	-9.205E-04	 0.000E+00	-1.278E-02	 0.000E+00	 1.337E+01	 0.000E+00	-6.980E+00	 0.000E+00	-1.901E-01	 0.000E+00	-0.000E+00	-3.418E+07	-0.000E+00	-1.770E+08	-1.170E+07	-0.000E+00	-5.621E+06	-0.000E+00	 4.758E+08	-0.000E+00
    0.6200	-1.320E-07	-0.000E+00	-5.361E-08	 0.000E+00	-8.278E-08	 0.000E+00	-9.708E-01	 0.000E+00	-1.226E-03	 0.000E+00	-7.307E-01	 0.000E+00	-0.000E+00	-0.000E+00	 8.086E+04	-0.000E+00	-9.708E-01	 0.000E+00	-1.226E-03	 0.000E+00	-1.275E-02	 0.000E+00	 1.288E+01	 0.000E+00	-4.410E+00	 0.000E+00	-2.800E-01	 0.000E+00	-0.000E+00	-3.389E+07	-0.000E+00	-1.768E+08	-1.167E+07	-0.000E+00	-6.343E+06	-0.000E+00	 4.743E+08	-0.000E+00
    0.6300	-1.451E-07	-0.000E+00	-1.153E-07	 0.000E+00	-9.940E-08	 0.000E+00	-9.680E-01	 0.000E+00	-1.939E-03	 0.000E+00	-7.308E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.331E+05	-0.000E+00	-9.680E-01	 0.000E+00	-1.939E-03	 0.000E+00	-1.275E-02	 0.000E+00	 1.404E+01	 0.000E+00	 1.574E+00	 0.000E+00	-2.333E-01	 0.000E+00	-0.000E+00	-3.543E+07	-0.000E+00	-1.793E+08	-1.142E+07	-0.000E+00	-8.026E+06	-0.000E+00	 4.567E+08	-0.000E+00
    0.6400	-1.683E-07	-0.000E+00	-1.627E-07	 0.000E+00	-1.198E-07	 0.000E+00	-9.638E-01	 0.000E+00	-2.487E-03	 0.000E+00	-7.320E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.150E+05	-0.000E+00	-9.638E-01	 0.000E+00	-2.487E-03	 0.000E+00	-1.278E-02	 0.000E+00	 1.617E+01	 0.000E+00	 6.172E+00	 0.000E+00	-1.330E-01	 0.000E+00	-0.000E+00	-3.854E+07	-0.000E+00	-1.841E+08	-1.098E+07	-0.000E+00	-9.320E+06	-0.000E+00	 4.250E+08	-0.000E+00
    0.6500	-2.002E-07	-0.000E+00	-1.586E-07	 0.000E+00	-1.378E-07	 0.000E+00	-9.579E-01	 0.000E+00	-2.442E-03	 0.000E+00	-7.337E-01	 0.000E+00	-0.000E+00	-0.000E+00	 4.961E+04	-0.000E+00	-9.579E-01	 0.000E+00	-2.442E-03	 0.000E+00	-1.281E-02	 0.000E+00	 1.917E+01	 0.000E+00	 5.792E+00	 0.000E+00	 3.019E-02	 0.000E+00	-0.000E+00	-4.292E+07	-0.000E+00	-1.906E+08	-1.038E+07	-0.000E+00	-9.213E+06	-0.000E+00	 3.819E+08	-0.000E+00
    0.6600	-2.421E-07	-0.000E+00	-1.075E-07	 0.000E+00	-1.548E-07	 0.000E+00	-9.501E-01	 0.000E+00	-1.854E-03	 0.000E+00	-7.352E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.456E+05	-0.000E+00	-9.501E-01	 0.000E+00	-1.854E-03	 0.000E+00	-1.283E-02	 0.000E+00	 2.314E+01	 0.000E+00	 8.564E-01	 0.000E+00	 2.908E-01	 0.000E+00	-0.000E+00	-4.816E+07	-0.000E+00	-1.981E+08	-9.666E+06	-0.000E+00	-7.825E+06	-0.000E+00	 3.308E+08	-0.000E+00
    0.6700	-2.834E-07	-0.000E+00	-5.060E-08	 0.000E+00	-1.707E-07	 0.000E+00	-9.401E-01	 0.000E+00	-1.200E-03	 0.000E+00	-7.352E-01	 0.000E+00	-0.000E+00	-0.000E+00	-3.383E+05	-0.000E+00	-9.401E-01	 0.000E+00	-1.200E-03	 0.000E+00	-1.283E-02	 0.000E+00	 2.708E+01	 0.000E+00	-4.635E+00	 0.000E+00	 5.211E-01	 0.000E+00	-0.000E+00	-5.345E+07	-0.000E+00	-2.059E+08	-8.875E+06	-0.000E+00	-6.280E+06	-0.000E+00	 2.749E+08	-0.000E+00
    0.6800	-3.147E-07	-0.000E+00	-3.276E-08	 0.000E+00	-1.864E-07	 0.000E+00	-9.272E-01	 0.000E+00	-9.967E-04	 0.000E+00	-7.325E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.628E+05	-0.000E+00	-9.272E-01	 0.000E+00	-9.967E-04	 0.000E+00	-1.278E-02	 0.000E+00	 3.008E+01	 0.000E+00	-6.339E+00	 0.000E+00	 6.191E-01	 0.000E+00	-0.000E+00	-5.805E+07	-0.000E+00	-2.129E+08	-8.062E+06	-0.000E+00	-5.800E+06	-0.000E+00	 2.184E+08	-0.000E+00
    0.6900	-3.394E-07	-0.000E+00	-6.701E-08	 0.000E+00	-2.057E-07	 0.000E+00	-9.114E-01	 0.000E+00	-1.394E-03	 0.000E+00	-7.263E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.339E+05	-0.000E+00	-9.114E-01	 0.000E+00	-1.394E-03	 0.000E+00	-1.268E-02	 0.000E+00	 3.240E+01	 0.000E+00	-3.005E+00	 0.000E+00	 6.715E-01	 0.000E+00	-0.000E+00	-6.167E+07	-0.000E+00	-2.182E+08	-7.301E+06	-0.000E+00	-6.738E+06	-0.000E+00	 1.671E+08	-0.000E+00
    0.7000	-3.599E-07	-0.000E+00	-1.250E-07	 0.000E+00	-2.261E-07	 0.000E+00	-8.924E-01	 0.000E+00	-2.063E-03	 0.000E+00	-7.163E-01	 0.000E+00	-0.000E+00	-0.000E+00	 3.139E+05	-0.000E+00	-8.924E-01	 0.000E+00	-2.063E-03	 0.000E+00	-1.250E-02	 0.000E+00	 3.426E+01	 0.000E+00	 2.617E+00	 0.000E+00	 7.577E-01	 0.000E+00	-0.000E+00	-6.410E+07	-0.000E+00	-2.206E+08	-6.659E+06	-0.000E+00	-8.320E+06	-0.000E+00	 1.263E+08	-0.000E+00
    0.7100	-3.702E-07	-0.000E+00	-1.605E-07	 0.000E+00	-2.373E-07	 0.000E+00	-8.699E-01	 0.000E+00	-2.471E-03	 0.000E+00	-7.016E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.401E+05	-0.000E+00	-8.699E-01	 0.000E+00	-2.471E-03	 0.000E+00	-1.225E-02	 0.000E+00	 3.517E+01	 0.000E+00	 6.040E+00	 0.000E+00	 8.346E-01	 0.000E+00	-0.000E+00	-6.499E+07	-0.000E+00	-2.195E+08	-6.180E+06	-0.000E+00	-9.282E+06	-0.000E+00	 9.944E+07	-0.000E+00
    0.7200	-3.675E-07	-0.000E+00	-1.460E-07	 0.000E+00	-2.336E-07	 0.000E+00	-8.440E-01	 0.000E+00	-2.302E-03	 0.000E+00	-6.821E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.750E+04	-0.000E+00	-8.440E-01	 0.000E+00	-2.302E-03	 0.000E+00	-1.190E-02	 0.000E+00	 3.491E+01	 0.000E+00	 4.617E+00	 0.000E+00	 8.756E-01	 0.000E+00	-0.000E+00	-6.410E+07	-0.000E+00	-2.145E+08	-5.884E+06	-0.000E+00	-8.882E+06	-0.000E+00	 8.802E+07	-0.000E+00
    0.7300	-3.529E-07	-0.000E+00	-9.437E-08	 0.000E+00	-2.177E-07	 0.000E+00	-8.145E-01	 0.000E+00	-1.703E-03	 0.000E+00	-6.575E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.473E+05	-0.000E+00	-8.145E-01	 0.000E+00	-1.703E-03	 0.000E+00	-1.148E-02	 0.000E+00	 3.355E+01	 0.000E+00	-4.104E-01	 0.000E+00	 8.855E-01	 0.000E+00	-0.000E+00	-6.135E+07	-0.000E+00	-2.058E+08	-5.766E+06	-0.000E+00	-7.468E+06	-0.000E+00	 9.162E+07	-0.000E+00
    0.7400	-3.239E-07	-0.000E+00	-4.742E-08	 0.000E+00	-1.941E-07	 0.000E+00	-7.817E-01	 0.000E+00	-1.157E-03	 0.000E+00	-6.281E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.720E+05	-0.000E+00	-7.817E-01	 0.000E+00	-1.157E-03	 0.000E+00	-1.096E-02	 0.000E+00	 3.085E+01	 0.000E+00	-4.992E+00	 0.000E+00	 8.053E-01	 0.000E+00	-0.000E+00	-5.671E+07	-0.000E+00	-1.937E+08	-5.800E+06	-0.000E+00	-6.179E+06	-0.000E+00	 1.082E+08	-0.000E+00
    0.7500	-2.797E-07	-0.000E+00	-4.221E-08	 0.000E+00	-1.676E-07	 0.000E+00	-7.459E-01	 0.000E+00	-1.093E-03	 0.000E+00	-5.943E-01	 0.000E+00	-0.000E+00	-0.000E+00	-8.468E+04	-0.000E+00	-7.459E-01	 0.000E+00	-1.093E-03	 0.000E+00	-1.037E-02	 0.000E+00	 2.669E+01	 0.000E+00	-5.527E+00	 0.000E+00	 5.983E-01	 0.000E+00	-0.000E+00	-5.039E+07	-0.000E+00	-1.788E+08	-5.955E+06	-0.000E+00	-6.029E+06	-0.000E+00	 1.352E+08	-0.000E+00
    0.7600	-2.279E-07	-0.000E+00	-8.212E-08	 0.000E+00	-1.433E-07	 0.000E+00	-7.073E-01	 0.000E+00	-1.550E-03	 0.000E+00	-5.572E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.562E+05	-0.000E+00	-7.073E-01	 0.000E+00	-1.550E-03	 0.000E+00	-9.725E-03	 0.000E+00	 2.179E+01	 0.000E+00	-1.692E+00	 0.000E+00	 3.499E-01	 0.000E+00	-0.000E+00	-4.296E+07	-0.000E+00	-1.617E+08	-6.195E+06	-0.000E+00	-7.108E+06	-0.000E+00	 1.699E+08	-0.000E+00
    0.7700	-1.766E-07	-0.000E+00	-1.349E-07	 0.000E+00	-1.211E-07	 0.000E+00	-6.666E-01	 0.000E+00	-2.155E-03	 0.000E+00	-5.180E-01	 0.000E+00	-0.000E+00	-0.000E+00	 2.602E+05	-0.000E+00	-6.666E-01	 0.000E+00	-2.155E-03	 0.000E+00	-9.040E-03	 0.000E+00	 1.689E+01	 0.000E+00	 3.384E+00	 0.000E+00	 1.510E-01	 0.000E+00	-0.000E+00	-3.514E+07	-0.000E+00	-1.432E+08	-6.481E+06	-0.000E+00	-8.536E+06	-0.000E+00	 2.089E+08	-0.000E+00
    0.7800	-1.277E-07	-0.000E+00	-1.587E-07	 0.000E+00	-9.619E-08	 0.000E+00	-6.242E-01	 0.000E+00	-2.427E-03	 0.000E+00	-4.776E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.559E+05	-0.000E+00	-6.242E-01	 0.000E+00	-2.427E-03	 0.000E+00	-8.336E-03	 0.000E+00	 1.223E+01	 0.000E+00	 5.668E+00	 0.000E+00	-1.786E-03	 0.000E+00	-0.000E+00	-2.747E+07	-0.000E+00	-1.244E+08	-6.754E+06	-0.000E+00	-9.178E+06	-0.000E+00	 2.478E+08	-0.000E+00
    0.7900	-8.236E-08	-0.000E+00	-1.358E-07	 0.000E+00	-6.657E-08	 0.000E+00	-5.806E-01	 0.000E+00	-2.160E-03	 0.000E+00	-4.372E-01	 0.000E+00	-0.000E+00	-0.000E+00	-6.094E+04	-0.000E+00	-5.806E-01	 0.000E+00	-2.160E-03	 0.000E+00	-7.630E-03	 0.000E+00	 7.947E+00	 0.000E+00	 3.428E+00	 0.000E+00	-1.295E-01	 0.000E+00	-0.000E+00	-2.039E+07	-0.000E+00	-1.061E+08	-6.951E+06	-0.000E+00	-8.548E+06	-0.000E+00	 2.815E+08	-0.000E+00
    0.8000	-4.421E-08	-0.000E+00	-8.552E-08	 0.000E+00	-3.715E-08	 0.000E+00	-5.362E-01	 0.000E+00	-1.578E-03	 0.000E+00	-3.975E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.140E+05	-0.000E+00	-5.362E-01	 0.000E+00	-1.578E-03	 0.000E+00	-6.938E-03	 0.000E+00	 4.353E+00	 0.000E+00	-1.460E+00	 0.000E+00	-2.284E-01	 0.000E+00	-0.000E+00	-1.430E+07	-0.000E+00	-8.958E+07	-7.011E+06	-0.000E+00	-7.173E+06	-0.000E+00	 3.050E+08	-0.000E+00
    0.8100	-1.441E-08	-0.000E+00	-4.824E-08	 0.000E+00	-1.447E-08	 0.000E+00	-4.913E-01	 0.000E+00	-1.147E-03	 0.000E+00	-3.593E-01	 0.000E+00	-0.000E+00	-0.000E+00	-1.906E+05	-0.000E+00	-4.913E-01	 0.000E+00	-1.147E-03	 0.000E+00	-6.271E-03	 0.000E+00	 1.546E+00	 0.000E+00	-5.077E+00	 0.000E+00	-3.164E-01	 0.000E+00	-0.000E+00	-9.464E+06	-0.000E+00	-7.550E+07	-6.887E+06	-0.000E+00	-6.156E+06	-0.000E+00	 3.147E+08	-0.000E+00
    0.8200	 6.599E-09	-0.000E+00	-5.314E-08	 0.000E+00	-3.001E-09	 0.000E+00	-4.463E-01	 0.000E+00	-1.204E-03	 0.000E+00	-3.230E-01	 0.000E+00	-0.000E+00	-0.000E+00	-2.294E+04	-0.000E+00	-4.463E-01	 0.000E+00	-1.204E-03	 0.000E+00	-5.638E-03	 0.000E+00	-4.379E-01	 0.000E+00	-4.603E+00	 0.000E+00	-4.033E-01	 0.000E+00	-0.000E+00	-6.106E+06	-0.000E+00	-6.432E+07	-6.553E+06	-0.000E+00	-6.289E+06	-0.000E+00	 3.085E+08	-0.000E+00
    0.8300	 1.540E-08	-0.000E+00	-9.539E-08	 0.000E+00	-4.066E-09	 0.000E+00	-4.013E-01	 0.000E+00	-1.691E-03	 0.000E+00	-2.891E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.485E+05	-0.000E+00	-4.013E-01	 0.000E+00	-1.691E-03	 0.000E+00	-5.045E-03	 0.000E+00	-1.286E+00	 0.000E+00	-5.119E-01	 0.000E+00	-4.392E-01	 0.000E+00	-0.000E+00	-4.426E+06	-0.000E+00	-5.614E+07	-6.011E+06	-0.000E+00	-7.440E+06	-0.000E+00	 2.864E+08	-0.000E+00
    0.8400	 9.659E-09	-0.000E+00	-1.408E-07	 0.000E+00	-1.411E-08	 0.000E+00	-3.565E-01	 0.000E+00	-2.214E-03	 0.000E+00	-2.575E-01	 0.000E+00	-0.000E+00	-0.000E+00	 1.918E+05	-0.000E+00	-3.565E-01	 0.000E+00	-2.214E-03	 0.000E+00	-4.494E-03	 0.000E+00	-7.809E-01	 0.000E+00	 3.883E+00	 0.000E+00	-3.775E-01	 0.000E+00	-0.000E+00	-4.469E+06	-0.000E+00	-5.071E+07	-5.281E+06	-0.000E+00	-8.676E+06	-0.000E+00	 2.499E+08	-0.000E+00
    0.8500	-7.671E-09	-0.000E+00	-1.536E-07	 0.000E+00	-2.617E-08	 0.000E+00	-3.117E-01	 0.000E+00	-2.360E-03	 0.000E+00	-2.279E-01	 0.000E+00	-0.000E+00	-0.000E+00	 8.444E+04	-0.000E+00	-3.117E-01	 0.000E+00	-2.360E-03	 0.000E+00	-3.977E-03	 0.000E+00	 8.203E-01	 0.000E+00	 5.109E+00	 0.000E+00	-2.396E-01	 0.000E+00	-0.000E+00	-5.987E+06	-0.000E+00	-4.761E+07	-4.389E+06	-0.000E+00	-9.021E+06	-0.000E+00	 2.012E+08	-0.000E+00
